,Attrition,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,JobInvolvement,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,NumCompaniesWorked_Missing,TotalWorkngYears_Missing,EnvironmentSatisfaction_Missing,JobSatisfaction_Missing,WorkLifeBalance_Missing,Age_Bin,Gender_Male,JobRole_Human_Resources,JobRole_Laboratory_Technician,JobRole_Manager,JobRole_Manufacturing_Director,JobRole_Research_Director,JobRole_Research_Scientist,JobRole_Sales_Executive,JobRole_Sales_Representative,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Education_2,Education_3,Education_4,Education_5,EducationField_Life_Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical_Degree,JobLevel_2,JobLevel_3,JobLevel_4,JobLevel_5,MaritalStatus_Married,MaritalStatus_Single,Department_Research_Development,Department_Sales,StockOptionLevel_1,StockOptionLevel_2,StockOptionLevel_3,Age_sd,DistanceFromHome_sd,MonthlyIncome_sd,NumCompaniesWorked_sd,PercentSalaryHike_sd,TotalWorkingYears_sd,TrainingTimesLastYear_sd,YearsAtCompany_sd,YearsSinceLastPromotion_sd,YearsWithCurrManager_sd,PerformanceRating_sd,JobInvolvement_sd,EnvironmentSatisfaction_sd,JobSatisfaction_sd,WorkLifeBalance_sd
3831,1,35,10,36900,1.0,7,10.0,2,10,7,8,3,2,1.7967769089139127,1.4064461821721745,2.5935538178278255,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-0.2106607044718917,0.2863395908893066,-0.5976878484526349,-0.6797773106971454,-1.5815269567302421,-0.16465605871734387,-0.6201892226844657,0.48850772848886465,1.4938670923934996,1.086895217551534,0.04825380046037423,-0.956959470409833,-1.0851321479839928,-1.7771269690984353,-0.46303670489128257
3832,1,29,2,49780,0.0,7,7.0,3,6,1,5,1,2,1.4764036172446056,3.2382018086223026,2.2382018086223026,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-0.8676718124782865,-0.836361094437959,-0.32401534502004725,-1.0808660195484174,-1.7574581885210026,-0.5505878789277279,0.1557070814399298,-0.16461310905422863,-0.3687152874355457,0.2458339946348355,-1.9035123376354959,-0.30806530224072837,-1.3873512981493599,0.15672679596131245,-0.8523661849657839
3833,1,35,5,45583,1.0,10,4.06729746588486,2,3,0,1,1,2,2.7730810136460557,3.0,1.3865405068230279,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.11400896583232789,-0.40590397355651925,-0.41317424714233486,-0.6797773106971454,-0.9564757183209484,-0.9278622879699484,-0.6201892226844657,-0.5432995983951102,-0.6791456840737199,-0.8119633825321406,-3.104327829617394,-0.48038969716272867,-0.1641508910954831,-0.0947518717150079,-1.7854602529306924
3834,1,40,10,59850,2.0,10,9.0,1,5,1,0,2,2,2.488724537799249,3.488724537799249,2.488724537799249,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0.33684855220010396,0.2863395908893066,-0.1100493427245381,-0.2786886018458735,-0.8147392351075642,-0.29329999878747187,-1.3960855268088614,-0.32789331844000197,-0.3687152874355457,-1.1559347102263289,-1.4924901995737856,-0.05754464520045932,-0.43239413954687644,0.4212131259368742,-0.5778893806404864
3835,1,50,5,167990,7.0,10,12.0,2,6,0,1,2,2,2.507674519998818,3.492325480001182,1.507674519998818,1,1,1,1,1,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.4318670655440953,-0.4153483374402344,2.187694797120185,1.7267549424104864,-1.0455104284042263,0.0926318214229121,-0.6201892226844657,-0.16461310905422863,-0.6791456840737199,-0.875580969254096,-1.5038424638105714,-1.1930428163631641,-0.4145179692638862,0.4250147769510252,-1.6527438445599945
3836,1,35,4,23390,2.1545580584662627,8,11.545580584662625,2,2,0,1,1,2,1.0,2.5772790292331313,1.5772790292331313,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.11258538159254683,-0.49061500879504594,-0.8847378052627208,-0.21669710973308093,-1.3261266295980425,0.0341735173895481,-0.2922015837905756,-0.7672614023000621,-0.4999407260579788,-0.6704077039353469,-3.104327829617394,-1.1930428163631641,-1.836759223476629,-0.5410344047576204,-1.5764840044886728
3837,1,30,10,169169,2.4032685631263435,12,9.46230858249821,2,1,0,0,2,2,3.1344228543754475,1.0,3.0,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.6928267640567858,0.3700834400311039,2.2127657140418986,-0.11694213454122082,-0.5372252452296225,-0.2338268012066665,-0.6201892226844657,-0.915168380557126,-0.6791456840737199,-1.0428768599373615,-0.3755252209062814,-1.036884394286463,0.17671530113738332,-2.206227591658592,-0.017727612261845094
3838,1,31,26,56890,3.0,12,12.0,2,1,0,0,1,2,3.9807393435834295,1.0,1.0385213128331412,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,-0.6486681098094882,2.531740961543838,-0.17294302363761727,0.12240010700539844,-0.5648482749170072,0.0926318214229121,-0.6201892226844657,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,-3.104327829617394,-1.1706677988994485,0.9750747673920951,-2.206227591658592,-2.166755780582162
3839,1,31,14,61938,1.0,13,6.298594711459621,2,5,1,3,3,2,2.407584208573817,1.4075842085738168,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.5594056589824905,0.9354799631156343,-0.06567150557094018,-0.6797773106971454,-0.3205104054158672,-0.6408194188315873,-0.3039461416325744,-0.18240893696388483,-0.29956610148064095,-0.24179264914731757,0.04825380046037423,-0.719554084331794,-0.5089366041664307,-1.7759255115405739,-2.208960361697785
3840,1,27,7,24043,1.0,7,2.5523297010432726,5,2,1,2,1,2,1.0,2.172481077893697,2.655037844212606,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0639683850348962,-0.1006758228597211,-0.8708620974879951,-0.6797773106971454,-1.7274062892539253,-1.1227537103184053,2.081913701205782,-0.727549437360995,-0.19725535926563875,-0.5854466766475699,-1.7999173534303505,-0.23171782653810447,-1.836759223476629,-0.9683949276256802,-0.395673798800525
3841,1,34,10,15582,1.2354722053452822,7,11.883777642762258,2,8,0,7,1,2,2.5290555893094355,3.293583383964153,1.0,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3004096791700379,0.4017867582732035,-1.0506293104694173,-0.5853320678848446,-1.62793896985759,0.0776805194636111,-0.6201892226844657,0.2578200225290196,-0.4418130175381473,0.9711558765425768,-1.8992096890612284,-0.3048943344568992,-0.3943484708546634,0.2151952217945836,-2.208960361697785
3842,1,52,8,47740,2.0,11,11.0,2,8,7,7,1,1,1.0,3.4264710485444265,2.0,1,1,1,1,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1.6508707682128936,0.005664419557490206,-0.36736098997365585,-0.2786886018458735,-0.6717623520792271,-0.036012118647215895,-0.6201892226844657,0.16194730971731802,1.4938670923934996,0.8065414765793013,-3.104327829617394,-1.8593088058091192,-1.836759223476629,0.3554897604152114,-1.113343986979815
3843,1,39,21,28363,0.0439528563880669,18,6.0,2,5,0,3,2,2,4.0,1.1318585691642005,1.956047143611933,1,1,1,1,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25141129659534633,1.908708241393988,-0.7790699046836163,-1.0632370251294023,0.9830540802387926,-0.6792318189978559,0.12160422261271842,-0.32789331844000197,-0.6518570787898632,-0.3148734873096303,-1.5280370145785098,-0.08240717281113064,0.9932440073543686,-2.0670195080302363,-1.1614994561542085
3844,1,30,17,49579,1.0,7,8.195729360244375,3,8,4,5,3,2,2.200474515528403,1.4009490310568056,1.200474515528403,1,1,1,1,1,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.6706204404052151,1.2965038382293774,-0.32826592629891177,-0.6797773106971454,-1.529485075751964,-0.39676454276835804,0.1557070814399298,0.193906040640963,0.810036395527358,0.4131150137934153,0.04825380046037423,-0.9601524782063182,-0.7043103043180768,-1.7829305196529166,-1.989317199771215
3845,1,58,1,10090,7.0,7,31.0,3,10,5,9,1,2,3.8907357896903787,3.0,2.1092642103096213,1,1,1,1,1,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,2.3078818762192883,-0.9766986801038673,-1.1673431137498147,1.7267549424104864,-1.690152956855596,2.536866682755344,0.1557070814399298,0.48850772848886465,0.8730062991171511,1.367248958523767,-2.9320956584938607,-0.15827907732817778,0.8901713179575599,-0.0947518717150079,-0.9936323289939657
3846,1,41,10,21019,8.146038033044578,8,10.336608528713246,2,8,0,5,2,2,2.7079239339108443,3.1460380330445776,3.0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.49432470848534943,0.2925891691777287,-0.9351207840731732,2.186417857378787,-1.359111967447131,-0.12135341132246302,-0.5068788525835815,0.16921857953904373,-0.5431417505068588,0.28677630352310945,-0.18194460967413884,-1.0233910937496042,-0.22561580648287016,0.0594260087659646,-0.017727612261845094
3847,1,32,11,28016,1.0,5,4.925951283563762,3,4,4,3,1,2,3.1217003667325036,3.0,2.0,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.5154039551566438,0.44005181166636276,-0.786441951236004,-0.6797773106971454,-2.1139752227553057,-0.8174016777074771,0.1557070814399298,-0.3399840083644587,0.6759143818263238,-0.05527958100448882,-2.220264836964297,-1.1930428163631641,0.16471374075946998,-0.0947518717150079,-1.113343986979815
3848,1,39,1,42840,4.0,14,12.0,0,1,0,0,2,2,2.0,2.0,1.8469688542070606,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0.22734670086570485,-0.9766986801038673,-0.47147552932300985,0.5234888158566704,0.0032922868686646733,0.0926318214229121,-2.171981830933257,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,-1.5280370145785098,-1.0152672262922258,-0.8934248131996299,-1.1504897316868,-1.2810074161524123
3849,1,50,14,49000,1.0,9,3.0,3,3,0,2,1,3,2.0,1.0,2.2138195896091704,1,1,1,1,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.4318670655440953,0.8476899335529394,-0.34058867985525054,-0.6797773106971454,-1.228697224173577,-1.0651636392082398,0.1557070814399298,-0.6544537372115486,-0.6791456840737199,-0.5952272282818631,-1.696557942166669,-0.03134733829702275,-0.8934248131996299,-2.206227591658592,-0.8790797433685318
3850,1,32,11,29028,3.8126272191427857,8,4.750169625523714,2,1,1,1,2,1,1.0624575936190714,2.0624575936190714,1.1249151872381429,1,1,1,1,1,,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4912174063213089,0.4967031403693767,-0.7649349450101566,0.44833570910877796,-1.4240475820513627,-0.8400149227898087,-0.47480737452384286,-0.8279320355611755,-0.09706236191783998,-0.6302476683283235,-0.14864886184197282,-2.2821815903511378,-1.7778408262326617,-1.0845508854604136,-2.0721012371087144
3851,1,33,5,96150,1.0,9,9.88346476298606,2,9,1,1,2,3,1.2330704740278786,2.0,3.0,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3605147196930184,-0.3567821208120293,0.6612592005995781,-0.6797773106971454,-1.27734465899844,-0.17964761076382324,-0.11555069765819814,0.4694798305884079,-0.26018704788986324,-0.6795544313424338,-1.5280370145785098,0.8595912240201999,-1.6168958253065595,-1.1504897316868,-0.017727612261845094
3852,1,26,5,24040,1.0,4,1.0,6,1,0,1,2,1,3.0,3.0402363799124266,2.45557307837107,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-1.1961773664814839,-0.4153483374402344,-0.8709353945817558,-0.6797773106971454,-2.273294427547297,-1.3224515193484958,2.4833959938131165,-0.9810141559830953,-0.6791456840737199,-0.875580969254096,-0.6584274087253549,-1.7138530357167059,0.049909597077369375,-0.05227280209325068,-0.614210662435798
3853,1,28,1,24130,1.0,11,6.247213512276637,2,1,0,0,2,2,2.9791350219915356,2.0,2.0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.9771736638126857,-0.9766986801038673,-0.8690230867161555,-0.6797773106971454,-0.6818920784059551,-0.6474292987400144,-0.6201892226844657,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,-0.7563362436544333,-0.6243144526312847,0.030226945352312073,-1.1504897316868,-1.113343986979815
3854,1,29,26,26551,1.493629955627159,12,4.360667400161108,4,2,0,0,3,2,4.0,3.62659251109321,1.7468149778135795,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.8572973564080513,2.6365471724693346,-0.8175777082890417,-0.48178790914433756,-0.5056828571786438,-0.8901220237265375,1.128048708538422,-0.7175039945444533,-0.5632286491847205,-1.1559347102263289,0.04825380046037423,-0.7592570250241135,0.9932440073543686,0.5667655650208892,-1.3907376431205898
3855,1,25,1,109283,1.1472347865398265,5,1.5153217528893927,3,1,0,0,2,3,2.0,2.073617393269913,1.1472347865398265,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.2250668092812027,-0.9663673928693499,0.9403160833016309,-0.6207231002658937,-2.1955278078253366,-1.2561584986529595,0.1557070814399298,-0.9810141559830953,-0.3915683640277933,-1.1352957986224848,-0.1838310412165649,-0.03134733829702275,-0.8934248131996299,-1.0727690624593198,-2.047647518636646
3856,1,20,2,63960,1.019116094429764,10,1.3440896997357525,3,1,0,0,2,2,1.019116094429764,1.038232188859528,1.980883905570236,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.794577538038293,-0.809534029041613,-0.02271122630892959,-0.6721100610640324,-0.8505971399967702,-1.2781864646369414,0.1557070814399298,-0.9560439167740545,-0.6376061666416888,-1.1184198301231891,-1.5280370145785098,-1.170835735905822,-1.8187263538109282,-2.1658644224099963,-1.1342878930577194
3857,1,22,26,26540,0.0,17,1.0,5,0,0,0,3,2,2.4305304049534513,3.476843468317817,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,-1.6341847718190805,2.531740961543838,-0.8178157316484119,-1.0808660195484174,0.766435679369017,-1.3224515193484958,1.707499689688721,-1.1442943653688686,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,-1.1930428163631641,-0.48729066753654826,0.4086698310683713,-2.208960361697785
3858,1,38,1,57660,1.0,6,7.189498381875046,3,7,6,6,3,2,2.6245559151388784,2.312277957569439,2.0,1,1,1,1,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.21429113493665564,-0.9766986801038673,-0.15656950086900556,-0.6797773106971454,-1.8588326887626085,-0.5262100604464082,0.44701275928903994,0.029608435802367494,1.3392033238327279,0.5793143158739222,0.04825380046037423,-1.1930428163631641,-0.30425972730708406,-0.8208060690460779,-1.113343986979815
3859,1,44,8,15651,1.7227069576982283,11,15.781655661585827,2,5,0,4,1,3,1.2772930423017717,2.2772930423017717,2.0,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8733586840062741,0.05990001428450786,-1.049179932703811,-0.3899077101561322,-0.676306025113365,0.5791189057178195,-0.6201892226844657,-0.21951473177626718,-0.5930654949669749,0.15156736321960929,-2.6672333539629225,-0.03134733829702275,-1.5751791549429723,-0.85774096862206,-1.113343986979815
3860,1,53,16,25590,0.307467568462892,18,25.083440514576132,2,24,1,6,3,1,3.307467568462892,4.0,1.0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.861377423463211,1.1614445675158218,-0.8380012035630826,-0.957544249499996,0.999291230255716,1.7757371588911286,-0.38162627267599325,2.7880548445809383,-0.3687152874355457,0.5914518111078957,1.1398863114088622,-1.640370926558639,0.3399543344526146,0.960985988256784,-2.208960361697785
3861,1,32,11,15368,1.0,12,13.092007976386803,2,12,1,9,1,2,2.134435129408122,3.134435129408122,2.2688702588162437,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.5290912147232025,0.4538169532822045,-1.055185990234094,-0.6797773106971454,-0.4908355841111656,0.23311203009331768,-0.6201892226844657,0.9714208422172215,-0.160051534714208,1.367248958523767,-1.739945874283096,-0.18752002022367442,-0.7666075296789071,0.04717638411135358,-0.8187653287460797
3862,1,37,2,56470,6.0,10,7.0,2,0,0,0,2,2,3.4012088232566375,3.7006044116283188,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.008342998196906572,-0.836361094437959,-0.18186712701041902,1.3256662335592142,-0.9055648581577003,-0.5505878789277279,-0.6201892226844657,-1.1442943653688686,-0.6791456840737199,-1.1559347102263289,-1.0561024985650662,-0.4974298140344964,0.4283836857620984,0.6449027305042698,-0.017727612261845094
3863,1,28,23,32040,6.0,14,5.0,4,2,2,1,1,2,1.3587155254170136,1.3587155254170136,2.3587155254170136,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,-0.9771736638126857,2.1107282045461133,-0.7009524731950554,1.3256662335592142,0.06407547831062624,-0.8078757590679838,0.9316033855643254,-0.8177339465973219,-0.058284890797371494,-0.875580969254096,-1.9734478537640225,-0.8647837458751519,-1.4983705248501666,-1.8275180305161773,-0.720329383467375
3864,1,20,13,41889,0.195562792320495,15,1.0,3,0,0,0,3,2,1.39112558464099,3.1955627923204952,2.60887441535901,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-1.7699599355213085,0.7316836229431731,-0.49167042935673255,-1.0024279916772407,0.25457700422269913,-1.3224515193484958,0.7798669377786066,-1.1123628316907117,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,-0.965858404846457,-1.4677970007450742,0.11171117213953952,-0.44625120736565305
3865,1,23,11,94534,1.0,9,4.230078979316424,5,4,0,1,1,1,2.9618408872064252,1.0,1.557519744829106,1,1,0,1,1,,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.4868918092022654,0.43350893556066644,0.6269168258386963,-0.6797773106971454,-1.1553262571774028,-0.9069214327115335,1.8345297295791974,-0.45360618390772456,-0.5926101463132634,-0.6733786013462254,-3.104327829617394,-2.030904211179025,0.013912792913549235,-2.206227591658592,-1.598132600034432
3866,1,42,11,195788,6.210704963867203,6,9.214099277344063,1,5,2,2,1,2,1.6321148916016095,3.0,2.0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5847859053073416,0.46328219663264514,2.778354215171233,1.4101776154652648,-1.8698581455947871,-0.26575742418376447,-0.783674425409693,-0.22412724236820314,0.23658347302327265,-0.5652154616104332,-2.4400632311634496,-0.27612234202764235,-1.2404634949803155,-0.0947518717150079,-1.113343986979815
3867,1,31,26,24684,0.042551980961903824,4,3.8297920761523847,2,2,0,1,2,3,3.9148960380761926,1.0425519809619037,1.9574480190380963,1,1,1,1,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.6043995481809332,2.6690967183117675,-0.8572373056078427,-1.0637989004453434,-2.4679505932193786,-0.9584159170930253,-0.6201892226844657,-0.675297426295266,-0.38192471576328957,-0.6190864423787611,-0.08589479304354253,-0.03134733829702275,0.9129625116207372,-2.1613038543403116,-1.159964634098364
3868,1,24,3,76540,2.0620429957942825,8,4.017726570226937,3,0,0,0,1,2,1.0177265702269378,2.9911367148865313,2.982273429773062,1,1,1,1,1,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.3967406927025223,-0.559417479207821,0.24457941027733648,-0.2538038567694799,-1.295431926504159,-0.9342392833001887,0.1557070814399298,-1.1428471663196955,-0.6791456840737199,-1.1559347102263289,-1.5420081294939416,-0.041643776534150516,-1.8200371398053667,-0.1041091773730214,-0.03714913287006619
3869,1,31,2,21410,4.0,15,12.0,2,7,7,7,3,2,1.002179144318022,2.995641711363956,3.9934625670459347,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,-0.6486681098094882,-0.836361094437959,-0.9268172799876336,0.5234888158566704,0.38841155605788197,0.0926318214229121,-0.6201892226844657,-0.0013328996684553085,1.4938670923934996,0.8065414765793013,1.6176746851529744,-0.03387884039732225,-1.8347035616564793,-0.09935308203276394,1.0707262438630298
3870,1,22,2,49683,1.0,6,2.2927148045704175,3,2,0,0,2,1,3.6768212988573956,2.3231787011426044,1.3231787011426044,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5987961057321187,-0.7045739681618841,-0.3260714629626933,-0.6797773106971454,-1.9238144861106035,-1.1561515935015718,0.1557070814399298,-0.7699394120167484,-0.5788211916930113,-0.9747259944905762,-0.46116981776690946,-1.5684780520878165,0.6883784178979233,-0.8092977413540433,-1.8548804847658624
3871,1,39,1,42840,4.0,10,12.0,0,1,0,0,1,3,2.828469299449117,3.6569385988982344,1.8284692994491172,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0.22734670086570485,-0.9766986801038673,-0.47147552932300985,0.5234888158566704,-1.0080483903174928,0.0926318214229121,-2.171981830933257,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,-2.833945561841852,-0.03134733829702275,-0.11190121517119833,0.5988030788186811,-1.3012758312702069
3872,1,45,22,192478,7.232283621922841,13,15.053806036538068,2,8,1,5,1,2,1.7053806036538068,1.7053806036538068,1.7053806036538068,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9284028994388006,2.1095311617249295,2.7080212756237914,1.8199212804148157,-0.3017482192342854,0.4854854621731105,-0.6201892226844657,0.19987462814176526,-0.24120252292746786,0.4761508768647563,-1.9924428629713147,-0.8507847958772152,-1.1713494277080314,-1.461530582691511,-1.4361338219262278
3873,1,43,6,45225,7.89979305633058,5,6.98568472233294,2,4,0,2,2,2,2.0,3.98568472233294,2.01431527766706,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.6669216556102104,-0.27300178026839395,-0.4207961093381426,2.0876517776074586,-2.2416344620361515,-0.5524294526500164,0.14459991040554349,-0.4864987247559892,-0.37315918475971677,-0.3188868289566468,-1.505471973877192,-0.04797733163010755,-0.8934248131996299,0.9458728076476601,-1.0976599343591495
3874,1,26,3,24063,1.0,8,3.6946846719471163,4,1,0,0,2,2,1.26213048143847,2.0,2.73786951856153,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.1387698204641044,-0.5624953730183027,-0.8704341204002874,-0.6797773106971454,-1.391527162467005,-0.9757966659026385,1.6698517068272873,-0.9810141559830953,-0.6791456840737199,-0.9490702303482235,-1.5280370145785098,-0.3358631332473939,-1.589482520353244,-1.1504897316868,-0.3049220600385376
3875,1,22,10,53768,1.9951324179959453,7,1.3317108059986484,2,1,0,0,2,2,1.0,3.834144597000676,1.1658554029993242,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1.562071886331091,0.33425729395540904,-0.23927574073988808,-0.28064093402710744,-1.530083532370406,-1.2797789343009918,-0.6201892226844657,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,-0.21318254791203306,-1.1930428163631641,-1.836759223476629,0.7858861600295184,-2.0272464663362775
3876,1,35,29,20700,1.0,6,5.0,1,4,0,2,1,2,1.7785716041394428,2.0,2.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.2106607044718917,2.9527537185415627,-0.9419032642607033,-0.6797773106971454,-1.9555276427509232,-0.8078757590679838,-1.3960855268088614,-0.4911735278257753,-0.6791456840737199,-0.5952272282818631,-2.695242740132363,-0.33283504225685356,-1.1023058384273305,-1.1504897316868,-1.113343986979815
3877,1,30,2,40001,4.285700574601677,11,8.428502873008386,4,4,0,0,1,2,3.571449138097484,1.8571497126991614,2.8571497126991616,1,1,1,1,1,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.6486733646822389,-0.836361094437959,-0.5317891137788431,0.6380800904417236,-0.7750542667687146,-0.3668196409424314,1.3749886598092347,-0.4211918177251972,-0.6791456840737199,-0.9156295816978444,-2.8791542338194165,-0.36324440389268947,0.5889772327678591,-1.301302188298143,-0.17423672616181035
